,HOME_TEAM,AWAY_TEAM,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,RESULT,DATE
619,San Antonio Spurs,Atlanta Hawks,0.425,0.472,0.365,0.797,45.4,24.1,12.7,6.6,5.5,-1.1,110.8,111.6,0.565,0.238,0.442,0.323,0.764,40.9,22.2,16.1,7.8,5.0,-8.9,103.7,112.5,0.542,0,01/17/2020
620,Indiana Pacers,Minnesota Timberwolves,0.643,0.472,0.367,0.795,43.8,25.9,13.0,6.9,5.1,3.2,109.8,106.7,0.562,0.366,0.433,0.326,0.758,43.9,21.5,14.6,8.1,5.8,-3.0,106.0,108.9,0.541,1,01/17/2020
621,Dallas Mavericks,Portland Trail Blazers,0.643,0.463,0.364,0.773,47.4,24.1,12.8,6.3,4.6,7.3,116.1,109.1,0.581,0.419,0.451,0.357,0.81,45.4,19.6,12.7,5.8,6.3,-2.1,110.1,112.2,0.555,1,01/17/2020
622,Toronto Raptors,Washington Wizards,0.659,0.452,0.375,0.798,45.3,25.2,14.7,8.4,5.0,5.7,110.0,104.2,0.566,0.317,0.459,0.364,0.774,40.9,24.7,13.7,7.5,4.0,-5.5,110.5,115.8,0.559,1,01/17/2020
623,Oklahoma City Thunder,Miami Heat,0.548,0.466,0.345,0.8,43.1,21.8,13.8,7.4,4.8,1.4,109.1,107.8,0.57,0.707,0.472,0.378,0.769,45.3,25.1,15.7,7.3,4.1,3.8,111.1,107.7,0.586,0,01/17/2020
624,Memphis Grizzlies,Cleveland Cavaliers,0.476,0.471,0.359,0.789,43.9,27.0,14.8,7.7,5.3,-2.1,109.5,111.5,0.568,0.286,0.451,0.34,0.76,44.6,21.6,16.4,6.9,3.3,-9.1,105.6,114.6,0.545,1,01/17/2020
625,Golden State Warriors,Orlando Magic,0.227,0.429,0.338,0.81,43.0,24.1,14.6,8.3,4.4,-7.8,103.1,111.2,0.531,0.465,0.432,0.333,0.767,45.7,22.7,13.0,8.7,6.1,-0.7,104.9,105.9,0.529,1,01/18/2020
626,Chicago Bulls,Cleveland Cavaliers,0.364,0.438,0.351,0.764,42.2,22.7,15.0,9.9,4.3,-1.9,104.8,106.6,0.541,0.279,0.453,0.343,0.764,44.4,21.7,16.7,6.9,3.3,-8.9,105.8,114.7,0.548,1,01/18/2020
627,New York Knicks,Philadelphia 76ers,0.256,0.433,0.337,0.691,46.0,21.2,14.0,7.8,4.5,-8.6,104.2,112.8,0.521,0.636,0.468,0.353,0.744,46.1,26.4,14.7,8.2,5.8,3.6,108.7,105.2,0.56,0,01/18/2020
628,Brooklyn Nets,Milwaukee Bucks,0.439,0.439,0.331,0.735,46.8,22.8,15.3,6.5,4.6,-2.2,105.3,107.5,0.541,0.864,0.48,0.36,0.732,49.2,24.5,13.7,7.3,6.0,12.0,113.6,101.5,0.586,0,01/18/2020
629,Boston Celtics,Phoenix Suns,0.659,0.457,0.352,0.807,45.6,23.1,13.7,8.2,5.8,6.0,111.5,105.6,0.562,0.429,0.463,0.346,0.807,42.5,26.8,14.2,7.6,3.7,-0.5,110.0,110.3,0.569,0,01/18/2020
630,Houston Rockets,Los Angeles Lakers,0.634,0.453,0.348,0.781,45.2,20.6,14.4,7.5,4.6,4.2,113.3,109.3,0.577,0.81,0.486,0.361,0.74,45.4,25.8,14.7,8.4,7.2,8.5,113.1,104.7,0.579,0,01/18/2020
631,Utah Jazz,Sacramento Kings,0.69,0.472,0.388,0.774,45.6,22.1,15.0,6.1,4.1,4.1,111.1,106.7,0.583,0.357,0.456,0.358,0.774,42.6,22.8,15.3,7.4,4.3,-3.3,107.2,110.2,0.556,1,01/18/2020
632,Atlanta Hawks,Detroit Pistons,0.233,0.442,0.322,0.766,40.7,22.1,16.1,7.9,5.1,-9.4,103.6,113.0,0.541,0.372,0.468,0.373,0.74,42.4,24.8,15.8,7.7,4.9,-1.8,109.7,111.3,0.57,0,01/18/2020
633,Minnesota Timberwolves,Toronto Raptors,0.357,0.432,0.325,0.759,44.0,21.7,14.6,8.1,5.8,-3.2,106.0,109.1,0.541,0.667,0.454,0.375,0.8,45.2,25.1,14.7,8.5,5.1,5.8,110.1,104.2,0.568,0,01/18/2020
634,Oklahoma City Thunder,Portland Trail Blazers,0.558,0.468,0.344,0.797,43.2,21.9,13.8,7.4,4.8,1.6,109.4,107.8,0.571,0.409,0.45,0.357,0.809,45.3,19.4,12.7,5.8,6.3,-2.3,110.0,112.3,0.554,1,01/18/2020
635,New Orleans Pelicans,LA Clippers,0.372,0.453,0.368,0.733,43.9,24.4,14.9,7.0,4.9,-3.3,109.2,112.8,0.559,0.698,0.466,0.359,0.785,46.4,22.8,15.0,7.4,4.8,6.4,112.4,105.9,0.572,0,01/18/2020
636,San Antonio Spurs,Miami Heat,0.439,0.471,0.365,0.801,45.4,24.2,12.7,6.5,5.5,-1.0,110.9,111.6,0.565,0.69,0.471,0.376,0.771,45.4,25.0,15.6,7.3,4.1,3.6,111.1,107.8,0.585,1,01/19/2020
637,Denver Nuggets,Indiana Pacers,0.69,0.463,0.346,0.767,45.3,26.7,13.5,8.0,4.6,3.7,111.2,107.3,0.554,0.651,0.473,0.369,0.796,43.7,26.1,13.0,6.8,5.1,3.3,110.0,106.8,0.563,0,01/19/2020
638,Phoenix Suns,San Antonio Spurs,0.419,0.465,0.347,0.809,42.5,26.8,14.2,7.5,3.7,-0.5,110.2,110.6,0.57,0.452,0.471,0.37,0.8,45.1,24.4,12.6,6.7,5.5,-0.9,111.1,111.8,0.566,0,01/20/2020
639,Brooklyn Nets,Philadelphia 76ers,0.429,0.44,0.332,0.732,46.8,22.7,15.5,6.5,4.5,-2.2,105.3,107.5,0.542,0.644,0.468,0.352,0.744,46.0,26.4,14.6,8.3,5.8,3.6,108.7,105.3,0.56,0,01/20/2020
640,Boston Celtics,Los Angeles Lakers,0.667,0.46,0.355,0.803,45.6,23.3,13.6,8.2,5.8,6.7,112.2,105.6,0.565,0.791,0.485,0.359,0.741,45.2,25.7,14.7,8.4,7.2,7.6,112.9,105.5,0.577,1,01/20/2020
641,Houston Rockets,Oklahoma City Thunder,0.619,0.452,0.344,0.78,45.2,20.6,14.4,7.4,4.7,4.0,113.1,109.2,0.575,0.568,0.467,0.345,0.797,43.3,21.7,13.8,7.4,4.8,1.7,109.4,107.7,0.57,0,01/20/2020
642,Cleveland Cavaliers,New York Knicks,0.273,0.45,0.343,0.762,44.6,21.6,16.5,6.9,3.3,-9.2,105.5,114.6,0.545,0.273,0.434,0.338,0.694,46.1,21.1,13.9,7.7,4.6,-8.0,104.3,112.3,0.522,0,01/20/2020
643,Miami Heat,Sacramento Kings,0.698,0.472,0.376,0.772,45.2,25.0,15.7,7.3,4.1,3.7,111.1,107.8,0.586,0.349,0.455,0.355,0.775,42.6,22.9,15.2,7.5,4.3,-3.3,107.2,110.2,0.555,1,01/20/2020
644,Portland Trail Blazers,Golden State Warriors,0.422,0.45,0.356,0.812,45.3,19.4,12.7,5.8,6.4,-2.2,110.1,112.2,0.555,0.222,0.429,0.335,0.811,43.2,24.1,14.4,8.3,4.4,-7.8,103.2,111.3,0.53,1,01/20/2020
645,Milwaukee Bucks,Chicago Bulls,0.867,0.482,0.361,0.726,49.1,24.7,13.8,7.3,6.0,12.0,113.3,101.3,0.587,0.356,0.436,0.349,0.767,42.1,22.5,15.1,9.9,4.3,-2.1,104.5,106.5,0.54,1,01/20/2020
646,Utah Jazz,Indiana Pacers,0.698,0.473,0.388,0.777,45.8,22.1,15.2,6.1,4.1,4.7,111.2,106.3,0.584,0.636,0.472,0.367,0.793,43.4,26.0,13.0,6.9,5.2,2.5,109.6,107.1,0.56,1,01/20/2020
647,Atlanta Hawks,Toronto Raptors,0.227,0.443,0.323,0.764,40.8,22.1,16.3,7.9,5.1,-9.3,103.7,112.9,0.543,0.674,0.453,0.373,0.798,45.1,25.1,14.6,8.5,5.1,5.8,110.1,104.2,0.567,0,01/20/2020
648,Minnesota Timberwolves,Denver Nuggets,0.349,0.432,0.324,0.76,44.0,21.8,14.5,8.1,5.8,-3.3,106.0,109.1,0.54,0.698,0.463,0.346,0.768,45.5,26.7,13.5,8.0,4.6,3.8,111.2,107.3,0.554,0,01/20/2020
649,Charlotte Hornets,Orlando Magic,0.333,0.436,0.354,0.745,43.6,24.5,15.5,6.7,4.4,-7.4,105.8,113.1,0.541,0.477,0.433,0.336,0.764,45.8,22.8,13.0,8.7,6.1,-0.2,105.2,105.6,0.529,0,01/20/2020
650,Washington Wizards,Detroit Pistons,0.333,0.46,0.365,0.775,40.9,24.6,13.8,7.5,4.1,-5.2,110.3,115.4,0.56,0.364,0.467,0.372,0.739,42.4,24.6,15.8,7.8,4.9,-1.9,109.4,111.1,0.568,1,01/20/2020
651,Memphis Grizzlies,New Orleans Pelicans,0.465,0.471,0.357,0.787,44.0,27.0,14.7,7.7,5.2,-2.3,109.5,111.7,0.566,0.386,0.454,0.37,0.737,43.8,24.4,14.9,7.0,4.9,-3.0,109.4,112.7,0.561,0,01/20/2020
652,Dallas Mavericks,LA Clippers,0.628,0.462,0.362,0.771,47.4,24.1,12.8,6.3,4.7,7.0,116.0,109.2,0.58,0.705,0.463,0.358,0.785,46.7,22.7,14.9,7.4,4.8,6.3,112.4,106.0,0.57,0,01/21/2020
653,Golden State Warriors,Utah Jazz,0.217,0.428,0.334,0.812,43.1,24.0,14.3,8.2,4.4,-8.3,103.1,111.8,0.529,0.705,0.475,0.389,0.771,46.0,22.3,15.1,6.0,4.1,5.3,111.7,106.1,0.585,0,01/22/2020
654,Chicago Bulls,Minnesota Timberwolves,0.37,0.437,0.348,0.768,42.2,22.5,15.0,9.9,4.2,-1.9,104.7,106.6,0.541,0.341,0.433,0.325,0.755,44.0,21.9,14.6,8.1,5.7,-3.3,106.0,109.3,0.541,1,01/22/2020
655,New York Knicks,Los Angeles Lakers,0.267,0.433,0.338,0.694,46.3,21.2,14.0,7.7,4.6,-8.0,104.3,112.2,0.521,0.795,0.484,0.359,0.739,45.2,25.6,14.6,8.5,7.2,7.6,112.9,105.4,0.576,0,01/22/2020
656,Phoenix Suns,Indiana Pacers,0.409,0.462,0.345,0.811,42.6,26.5,14.2,7.5,3.7,-1.0,109.8,110.7,0.568,0.644,0.473,0.368,0.79,43.4,26.1,13.0,7.0,5.3,3.0,109.7,106.7,0.561,0,01/22/2020
657,Boston Celtics,Memphis Grizzlies,0.674,0.461,0.357,0.801,45.6,23.5,13.6,8.3,5.8,7.1,112.3,105.3,0.566,0.455,0.47,0.357,0.787,43.9,26.9,14.8,7.6,5.3,-2.8,109.1,111.8,0.565,1,01/22/2020
658,Orlando Magic,Oklahoma City Thunder,0.467,0.434,0.338,0.764,45.6,22.9,13.0,8.7,6.0,-0.3,105.4,106.0,0.53,0.578,0.469,0.347,0.797,43.1,21.7,13.8,7.4,4.9,1.8,109.6,107.8,0.573,0,01/22/2020
659,Houston Rockets,Denver Nuggets,0.628,0.453,0.346,0.782,45.3,20.7,14.5,7.5,4.7,4.2,113.2,109.1,0.576,0.682,0.463,0.346,0.767,45.4,26.6,13.6,8.1,4.6,3.3,111.0,107.6,0.554,1,01/22/2020
660,Detroit Pistons,Sacramento Kings,0.378,0.469,0.373,0.743,42.5,24.5,15.8,7.8,4.9,-1.4,109.7,110.8,0.571,0.341,0.454,0.353,0.768,42.6,22.8,15.1,7.6,4.2,-3.7,107.0,110.5,0.553,1,01/22/2020
661,Miami Heat,Washington Wizards,0.705,0.473,0.379,0.775,45.1,25.1,15.6,7.2,4.1,3.7,111.3,108.0,0.588,0.326,0.461,0.363,0.775,40.8,24.7,13.7,7.5,4.1,-5.2,110.4,115.6,0.561,1,01/22/2020
662,Atlanta Hawks,LA Clippers,0.244,0.441,0.323,0.765,41.3,22.1,16.2,7.9,5.1,-8.9,103.6,112.5,0.54,0.689,0.462,0.356,0.781,46.6,22.7,14.9,7.4,4.9,6.0,112.0,105.9,0.568,1,01/22/2020
663,Toronto Raptors,Philadelphia 76ers,0.682,0.453,0.374,0.796,45.2,25.1,14.6,8.5,5.0,5.9,110.1,104.1,0.567,0.63,0.466,0.354,0.743,46.0,26.4,14.6,8.3,5.8,3.3,108.5,105.3,0.559,1,01/22/2020
664,New Orleans Pelicans,San Antonio Spurs,0.378,0.454,0.37,0.738,43.7,24.4,14.9,7.0,4.9,-3.1,109.5,112.8,0.561,0.465,0.472,0.37,0.8,45.0,24.2,12.6,6.7,5.5,-0.8,111.2,111.8,0.567,0,01/22/2020
665,Brooklyn Nets,Los Angeles Lakers,0.419,0.44,0.336,0.733,46.6,22.8,15.5,6.6,4.5,-2.5,105.4,107.9,0.543,0.8,0.484,0.363,0.74,45.3,25.6,14.7,8.5,7.2,7.7,113.1,105.4,0.578,0,01/23/2020
666,Cleveland Cavaliers,Washington Wizards,0.267,0.45,0.343,0.762,44.5,21.6,16.4,6.9,3.3,-9.2,105.7,114.8,0.545,0.341,0.463,0.365,0.775,40.8,24.7,13.6,7.4,4.1,-4.8,110.7,115.6,0.563,0,01/23/2020
667,Portland Trail Blazers,Dallas Mavericks,0.413,0.451,0.361,0.812,45.3,19.4,12.7,5.8,6.3,-2.3,110.4,112.7,0.557,0.636,0.463,0.365,0.768,47.3,24.2,12.7,6.3,4.7,7.1,116.4,109.6,0.582,0,01/23/2020
668,Golden State Warriors,Indiana Pacers,0.213,0.429,0.338,0.812,43.0,24.2,14.4,8.2,4.4,-8.3,103.4,112.1,0.531,0.652,0.475,0.373,0.792,43.2,26.2,12.9,7.1,5.2,3.2,110.1,106.9,0.564,0,01/24/2020
669,San Antonio Spurs,Phoenix Suns,0.455,0.471,0.367,0.802,45.0,24.1,12.6,6.7,5.6,-0.9,111.1,111.8,0.566,0.422,0.462,0.343,0.81,42.6,26.5,14.2,7.4,3.7,-0.9,109.8,110.5,0.567,0,01/24/2020
670,Chicago Bulls,Sacramento Kings,0.362,0.436,0.345,0.768,42.3,22.5,15.1,9.8,4.2,-2.3,104.3,106.5,0.54,0.356,0.454,0.352,0.77,42.7,22.9,15.1,7.6,4.3,-3.3,106.9,109.9,0.553,0,01/24/2020
671,New York Knicks,Toronto Raptors,0.261,0.435,0.339,0.695,46.3,21.3,14.1,7.6,4.6,-7.9,104.6,112.5,0.523,0.689,0.454,0.376,0.796,45.0,25.2,14.4,8.5,5.0,5.9,110.4,104.4,0.569,0,01/24/2020
672,Orlando Magic,Boston Celtics,0.457,0.434,0.337,0.763,45.7,22.8,13.1,8.6,5.9,-0.5,105.3,106.1,0.53,0.682,0.461,0.358,0.802,45.6,23.5,13.6,8.3,5.9,7.2,112.3,105.2,0.566,0,01/24/2020
673,Miami Heat,LA Clippers,0.689,0.472,0.377,0.776,45.1,25.1,15.5,7.2,4.1,3.5,111.4,108.3,0.587,0.696,0.462,0.358,0.782,46.7,22.9,14.7,7.3,4.8,6.0,112.3,106.1,0.569,0,01/24/2020
674,Detroit Pistons,Memphis Grizzlies,0.37,0.468,0.372,0.743,42.3,24.4,15.7,7.8,4.8,-1.6,109.7,111.2,0.57,0.467,0.471,0.359,0.791,44.0,26.9,14.8,7.6,5.3,-2.4,109.5,111.8,0.568,0,01/24/2020
675,Charlotte Hornets,Milwaukee Bucks,0.326,0.434,0.354,0.748,43.5,24.4,15.4,6.7,4.4,-7.5,105.6,113.1,0.541,0.87,0.482,0.359,0.727,49.2,24.7,13.9,7.3,6.0,12.0,113.3,101.2,0.587,0,01/24/2020
676,Minnesota Timberwolves,Houston Rockets,0.333,0.434,0.325,0.757,44.0,22.0,14.6,8.1,5.8,-3.4,106.2,109.5,0.542,0.636,0.454,0.346,0.783,45.0,20.7,14.4,7.6,4.8,4.3,113.4,109.3,0.577,0,01/24/2020
677,Oklahoma City Thunder,Atlanta Hawks,0.587,0.472,0.351,0.796,43.1,21.8,13.8,7.4,4.9,2.4,110.2,107.9,0.575,0.239,0.441,0.323,0.766,41.2,22.1,16.1,7.8,5.1,-9.4,103.8,113.1,0.541,1,01/24/2020
678,New Orleans Pelicans,Denver Nuggets,0.37,0.454,0.371,0.734,43.8,24.4,14.9,7.0,4.9,-3.1,109.4,112.8,0.561,0.689,0.461,0.345,0.772,45.6,26.6,13.6,8.3,4.6,3.4,111.1,107.6,0.552,0,01/24/2020
679,Philadelphia 76ers,Los Angeles Lakers,0.638,0.467,0.354,0.742,45.9,26.2,14.8,8.4,5.7,3.6,108.4,105.0,0.56,0.783,0.484,0.359,0.738,45.1,25.6,14.8,8.6,7.1,7.2,112.6,105.5,0.577,1,01/25/2020
680,Cleveland Cavaliers,Chicago Bulls,0.261,0.451,0.345,0.762,44.4,21.8,16.5,6.8,3.2,-9.3,105.7,114.9,0.546,0.375,0.438,0.346,0.768,42.2,22.6,15.1,9.9,4.2,-2.0,104.6,106.5,0.541,0,01/25/2020
681,Detroit Pistons,Brooklyn Nets,0.362,0.466,0.372,0.742,42.5,24.3,15.5,7.7,4.8,-1.8,109.6,111.3,0.568,0.432,0.44,0.336,0.737,46.7,22.7,15.3,6.5,4.5,-2.3,105.6,107.8,0.544,0,01/25/2020
682,Utah Jazz,Dallas Mavericks,0.711,0.474,0.388,0.771,46.2,22.3,15.0,6.0,4.2,5.3,111.7,106.2,0.585,0.622,0.463,0.366,0.765,47.2,24.1,12.6,6.3,4.7,6.8,116.2,109.6,0.58,1,01/25/2020
683,Minnesota Timberwolves,Oklahoma City Thunder,0.326,0.434,0.324,0.755,44.0,22.3,14.6,8.1,5.7,-3.5,106.2,109.6,0.541,0.596,0.472,0.352,0.8,43.1,21.8,13.8,7.4,5.0,2.5,110.2,107.8,0.576,0,01/25/2020
684,San Antonio Spurs,Toronto Raptors,0.444,0.47,0.369,0.804,45.1,24.1,12.7,6.7,5.6,-1.0,111.0,111.7,0.567,0.696,0.453,0.375,0.796,45.1,25.3,14.3,8.6,5.0,5.9,110.4,104.5,0.568,0,01/26/2020
685,New York Knicks,Brooklyn Nets,0.277,0.437,0.338,0.692,46.4,21.3,14.1,7.6,4.6,-7.5,104.8,112.3,0.523,0.422,0.44,0.336,0.736,46.5,22.7,15.4,6.5,4.5,-2.5,105.5,107.9,0.543,1,01/26/2020
686,Orlando Magic,LA Clippers,0.447,0.432,0.335,0.761,45.7,22.9,13.0,8.6,5.9,-0.8,105.2,106.3,0.528,0.702,0.462,0.359,0.784,46.8,22.8,14.8,7.2,4.9,6.2,112.4,106.0,0.57,0,01/26/2020
687,Portland Trail Blazers,Indiana Pacers,0.426,0.453,0.366,0.812,45.2,19.5,12.8,5.7,6.3,-2.0,111.0,113.0,0.559,0.638,0.476,0.375,0.796,42.9,26.3,12.8,7.1,5.2,2.9,110.5,107.6,0.566,1,01/26/2020
688,Atlanta Hawks,Washington Wizards,0.255,0.444,0.325,0.769,41.2,22.2,16.1,7.8,5.1,-8.8,104.5,113.3,0.544,0.333,0.463,0.364,0.781,40.6,24.6,13.6,7.4,4.1,-5.1,111.0,116.1,0.564,1,01/26/2020
689,Denver Nuggets,Houston Rockets,0.696,0.461,0.346,0.775,45.5,26.6,13.6,8.3,4.6,3.5,111.2,107.6,0.553,0.622,0.454,0.346,0.781,45.0,20.7,14.4,7.5,4.8,4.0,113.3,109.4,0.577,1,01/26/2020
690,Memphis Grizzlies,Phoenix Suns,0.478,0.472,0.36,0.788,44.0,26.8,15.0,7.6,5.3,-2.3,109.3,111.5,0.568,0.413,0.46,0.344,0.81,42.5,26.4,14.2,7.6,3.8,-1.0,109.5,110.3,0.566,1,01/26/2020
691,New Orleans Pelicans,Boston Celtics,0.383,0.455,0.373,0.732,43.9,24.5,15.0,7.0,4.9,-2.8,109.5,112.6,0.562,0.667,0.461,0.356,0.802,45.3,23.5,13.6,8.3,5.8,6.7,112.1,105.5,0.566,1,01/26/2020
692,Chicago Bulls,San Antonio Spurs,0.388,0.438,0.346,0.768,42.3,22.7,15.0,9.9,4.1,-1.9,104.8,106.6,0.542,0.435,0.47,0.37,0.8,45.1,24.1,12.7,6.6,5.6,-1.0,111.0,111.8,0.567,1,01/27/2020
693,Miami Heat,Orlando Magic,0.696,0.473,0.379,0.779,45.1,25.2,15.4,7.1,4.2,3.9,111.7,108.1,0.589,0.438,0.431,0.334,0.761,45.7,22.9,12.8,8.6,5.9,-1.3,105.1,106.7,0.527,1,01/27/2020
694,Detroit Pistons,Cleveland Cavaliers,0.354,0.466,0.371,0.741,42.4,24.2,15.5,7.7,4.8,-2.1,109.5,111.4,0.568,0.277,0.452,0.345,0.762,44.5,21.9,16.4,6.9,3.3,-8.8,105.9,114.6,0.546,0,01/27/2020
695,Utah Jazz,Houston Rockets,0.696,0.475,0.385,0.77,46.0,22.3,15.1,6.0,4.1,5.0,111.6,106.4,0.585,0.63,0.455,0.346,0.779,44.8,20.5,14.4,7.6,4.8,4.1,113.3,109.3,0.577,0,01/27/2020
696,Minnesota Timberwolves,Sacramento Kings,0.319,0.435,0.328,0.751,43.9,22.3,14.7,8.1,5.8,-3.5,106.4,109.8,0.543,0.37,0.455,0.355,0.771,42.6,22.9,15.1,7.5,4.4,-3.1,107.3,110.1,0.555,0,01/27/2020
697,Oklahoma City Thunder,Dallas Mavericks,0.583,0.471,0.353,0.801,43.2,21.8,13.7,7.3,4.9,2.3,110.0,107.8,0.575,0.63,0.462,0.366,0.764,47.4,24.0,12.6,6.2,4.7,6.9,116.0,109.4,0.579,0,01/27/2020
698,Philadelphia 76ers,Golden State Warriors,0.646,0.468,0.353,0.743,45.8,26.2,14.8,8.3,5.6,3.7,108.4,104.9,0.561,0.208,0.429,0.339,0.81,42.9,24.3,14.4,8.1,4.3,-8.4,103.3,112.0,0.531,1,01/28/2020
699,Cleveland Cavaliers,New Orleans Pelicans,0.271,0.452,0.345,0.765,44.5,21.9,16.4,6.9,3.3,-8.9,106.0,114.7,0.546,0.396,0.456,0.373,0.732,43.8,24.6,15.1,7.0,5.0,-2.4,109.8,112.5,0.563,0,01/28/2020
700,Miami Heat,Boston Celtics,0.681,0.471,0.376,0.78,45.1,25.0,15.3,7.1,4.2,3.6,111.5,108.2,0.586,0.674,0.461,0.356,0.801,45.4,23.5,13.7,8.2,5.9,6.7,112.1,105.4,0.566,0,01/28/2020
701,Milwaukee Bucks,Washington Wizards,0.872,0.484,0.362,0.732,49.0,24.8,13.9,7.2,6.0,12.1,113.9,101.7,0.59,0.326,0.463,0.366,0.783,40.4,24.6,13.5,7.3,4.1,-5.4,111.2,116.6,0.565,1,01/28/2020
702,Dallas Mavericks,Phoenix Suns,0.617,0.461,0.363,0.766,47.1,23.9,12.7,6.2,4.6,6.1,115.8,109.9,0.578,0.426,0.463,0.345,0.812,42.5,26.5,14.2,7.6,3.8,-0.4,110.0,110.2,0.569,0,01/28/2020
703,Charlotte Hornets,New York Knicks,0.34,0.433,0.352,0.749,43.7,24.4,15.4,6.7,4.4,-7.2,105.6,112.8,0.539,0.271,0.437,0.337,0.691,46.4,21.2,14.1,7.6,4.7,-7.5,104.7,112.1,0.523,1,01/28/2020
704,Toronto Raptors,Atlanta Hawks,0.702,0.454,0.373,0.796,45.2,25.3,14.3,8.6,5.0,6.1,110.6,104.4,0.568,0.25,0.444,0.323,0.769,41.2,22.3,16.1,7.8,5.0,-8.9,104.5,113.4,0.545,1,01/28/2020
705,Memphis Grizzlies,Denver Nuggets,0.489,0.474,0.36,0.783,43.9,26.9,15.0,7.7,5.4,-2.1,109.3,111.2,0.569,0.681,0.459,0.347,0.776,45.5,26.6,13.7,8.3,4.6,3.3,110.9,107.6,0.552,1,01/28/2020
706,San Antonio Spurs,Utah Jazz,0.447,0.472,0.367,0.803,44.9,24.1,12.6,6.6,5.5,-0.8,111.3,111.9,0.569,0.681,0.474,0.384,0.767,45.9,22.2,15.0,6.0,4.0,4.8,111.7,106.8,0.585,1,01/29/2020
707,New York Knicks,Memphis Grizzlies,0.265,0.437,0.337,0.69,46.3,21.3,14.2,7.6,4.7,-7.7,104.6,112.3,0.523,0.5,0.474,0.361,0.785,43.9,26.8,15.0,7.7,5.4,-1.6,109.5,111.0,0.57,0,01/29/2020
708,Brooklyn Nets,Detroit Pistons,0.435,0.441,0.337,0.738,46.3,22.8,15.3,6.5,4.5,-2.2,105.9,108.1,0.545,0.347,0.467,0.371,0.742,42.4,24.2,15.5,7.7,4.8,-2.2,109.6,111.7,0.569,1,01/29/2020
709,Portland Trail Blazers,Houston Rockets,0.438,0.454,0.365,0.811,45.3,19.6,12.9,5.7,6.4,-1.7,111.2,112.8,0.561,0.617,0.454,0.347,0.779,44.6,20.5,14.4,7.6,4.8,3.8,113.1,109.5,0.577,1,01/29/2020
710,Indiana Pacers,Chicago Bulls,0.646,0.477,0.373,0.794,42.9,26.3,12.9,7.1,5.1,3.0,110.5,107.5,0.566,0.38,0.44,0.343,0.767,42.1,22.7,15.1,9.9,4.1,-2.0,104.7,106.7,0.542,1,01/29/2020
711,Sacramento Kings,Oklahoma City Thunder,0.362,0.455,0.352,0.769,42.6,22.9,15.1,7.5,4.3,-3.5,107.2,110.4,0.554,0.592,0.471,0.355,0.802,43.3,22.0,13.7,7.4,4.9,2.6,110.3,107.7,0.576,0,01/29/2020
712,Boston Celtics,Golden State Warriors,0.681,0.461,0.357,0.803,45.5,23.5,13.8,8.3,5.8,6.9,112.1,105.3,0.567,0.204,0.429,0.338,0.812,42.6,24.2,14.4,8.2,4.4,-8.5,103.2,112.1,0.532,1,01/30/2020
713,LA Clippers,Sacramento Kings,0.688,0.461,0.361,0.784,46.7,22.9,14.8,7.2,4.9,5.6,112.2,106.4,0.568,0.375,0.456,0.356,0.77,42.7,23.0,15.0,7.6,4.4,-2.9,107.6,110.3,0.556,0,01/30/2020
714,Cleveland Cavaliers,Toronto Raptors,0.265,0.452,0.345,0.766,44.6,21.9,16.5,6.9,3.3,-8.8,106.0,114.7,0.546,0.708,0.455,0.373,0.795,45.0,25.2,14.2,8.7,4.9,6.1,110.6,104.5,0.569,0,01/30/2020
715,Atlanta Hawks,Philadelphia 76ers,0.265,0.445,0.323,0.773,41.3,22.4,16.1,7.8,5.0,-8.5,104.8,113.3,0.546,0.633,0.468,0.352,0.742,45.6,26.1,14.7,8.3,5.6,3.5,108.4,105.1,0.561,1,01/30/2020
716,Denver Nuggets,Utah Jazz,0.688,0.459,0.347,0.777,45.5,26.6,13.7,8.3,4.6,3.3,110.9,107.6,0.552,0.667,0.474,0.386,0.765,45.7,22.3,15.1,5.9,4.1,4.5,111.6,106.9,0.585,1,01/30/2020
717,Washington Wizards,Charlotte Hornets,0.34,0.464,0.366,0.786,40.8,24.6,13.6,7.2,4.2,-5.0,111.5,116.5,0.566,0.333,0.433,0.351,0.746,43.6,24.6,15.2,6.7,4.3,-7.4,105.6,113.0,0.538,1,01/30/2020
718,Los Angeles Lakers,Portland Trail Blazers,0.766,0.484,0.359,0.735,45.3,25.6,14.9,8.4,7.1,6.9,112.5,105.7,0.576,0.449,0.455,0.365,0.81,45.1,19.7,12.8,5.8,6.4,-1.5,111.3,112.7,0.561,0,01/31/2020
719,Phoenix Suns,Oklahoma City Thunder,0.417,0.463,0.346,0.814,42.4,26.4,14.3,7.6,3.8,-0.5,110.0,110.2,0.569,0.6,0.47,0.353,0.804,43.3,22.1,13.8,7.5,4.9,2.7,110.3,107.8,0.575,0,01/31/2020
