,HOME_TEAM,AWAY_TEAM,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,RESULT,DATE
94,Houston Rockets,Dallas Mavericks,0.4,0.468,0.335,0.77,40.7,21.5,14.9,7.4,5.5,-3.3,109.8,113.1,0.587,0.429,0.447,0.322,0.764,43.0,21.6,13.3,8.3,3.0,2.6,108.0,106.1,0.562,0,01/04/2021
95,Miami Heat,Oklahoma City Thunder,0.5,0.485,0.36,0.75,40.7,25.6,18.9,8.7,2.8,-1.8,104.3,105.7,0.592,0.333,0.435,0.314,0.688,44.1,21.7,16.9,6.4,5.1,-10.2,99.2,109.7,0.537,1,01/04/2021
96,Milwaukee Bucks,Detroit Pistons,0.571,0.499,0.436,0.762,46.6,25.3,15.2,9.2,4.5,12.9,119.3,106.6,0.62,0.143,0.433,0.353,0.78,42.3,23.8,14.0,7.6,4.3,-6.4,107.5,113.0,0.54,1,01/04/2021
97,Atlanta Hawks,New York Knicks,0.571,0.465,0.391,0.811,46.8,24.3,15.2,5.7,3.8,5.9,115.6,110.1,0.593,0.571,0.456,0.373,0.757,47.5,23.7,17.8,6.8,4.9,-1.9,104.6,106.1,0.552,0,01/04/2021
98,Toronto Raptors,Boston Celtics,0.167,0.412,0.335,0.803,41.7,22.8,14.7,9.1,5.7,-4.0,102.9,106.8,0.535,0.625,0.488,0.402,0.741,43.4,23.4,16.0,9.1,7.1,0.9,112.5,111.5,0.584,0,01/04/2021
99,New Orleans Pelicans,Indiana Pacers,0.571,0.445,0.323,0.7,49.6,22.2,16.5,8.5,4.4,2.0,106.0,104.4,0.541,0.714,0.493,0.361,0.746,40.4,27.1,13.5,9.6,5.3,6.6,112.1,105.7,0.589,0,01/04/2021
100,Brooklyn Nets,Utah Jazz,0.5,0.479,0.385,0.813,45.5,23.9,15.3,7.2,6.1,7.8,113.5,105.7,0.6,0.571,0.45,0.373,0.718,49.7,21.8,15.7,5.4,4.7,-0.3,109.4,109.7,0.558,1,01/05/2021
101,LA Clippers,San Antonio Spurs,0.625,0.472,0.419,0.822,42.7,25.9,14.2,7.3,5.4,1.4,114.2,112.3,0.592,0.429,0.452,0.396,0.761,44.6,25.6,11.7,7.0,5.6,-3.3,108.5,111.2,0.545,0,01/05/2021
102,Portland Trail Blazers,Chicago Bulls,0.429,0.432,0.375,0.775,42.8,21.3,11.4,7.8,3.6,-3.6,111.3,114.9,0.556,0.5,0.452,0.361,0.804,41.5,22.3,16.8,7.4,3.9,-5.4,106.5,112.6,0.571,0,01/05/2021
103,Denver Nuggets,Minnesota Timberwolves,0.429,0.495,0.372,0.73,41.2,27.5,15.1,7.1,4.4,1.0,115.7,114.9,0.596,0.286,0.443,0.316,0.738,41.3,22.7,14.2,8.5,4.9,-12.1,105.0,116.8,0.533,1,01/05/2021
104,Memphis Grizzlies,Los Angeles Lakers,0.286,0.439,0.326,0.765,45.3,24.2,14.6,8.2,4.7,-5.1,103.9,109.3,0.527,0.75,0.489,0.392,0.771,48.6,25.7,15.5,6.6,6.0,9.9,113.4,103.6,0.587,0,01/05/2021
105,Golden State Warriors,LA Clippers,0.5,0.441,0.343,0.799,41.1,22.7,13.4,6.8,5.6,-4.7,107.4,112.2,0.557,0.667,0.469,0.408,0.846,43.4,25.1,14.8,7.2,5.1,2.1,113.6,111.3,0.592,0,01/06/2021
106,Philadelphia 76ers,Washington Wizards,0.875,0.488,0.387,0.748,45.4,25.6,16.5,8.7,6.9,8.5,110.9,102.7,0.594,0.25,0.478,0.385,0.742,39.9,26.2,13.8,6.9,3.4,-2.0,113.1,115.2,0.582,1,01/06/2021
107,New York Knicks,Utah Jazz,0.625,0.464,0.372,0.754,47.7,23.6,17.2,7.2,4.9,-0.1,105.8,105.7,0.556,0.5,0.449,0.365,0.706,48.9,21.7,15.6,5.4,5.3,-1.8,108.6,110.3,0.554,1,01/06/2021
108,Phoenix Suns,Toronto Raptors,0.75,0.471,0.391,0.837,42.9,26.6,14.0,5.4,4.5,7.6,112.7,105.3,0.593,0.143,0.422,0.342,0.786,42.0,22.2,14.4,8.7,5.6,-4.6,105.0,109.5,0.546,1,01/06/2021
109,Orlando Magic,Cleveland Cavaliers,0.75,0.444,0.345,0.819,47.5,21.3,13.2,7.8,3.1,3.9,108.4,104.4,0.541,0.5,0.449,0.344,0.677,44.2,24.8,15.8,10.7,4.8,-1.9,101.9,103.7,0.528,1,01/06/2021
110,Miami Heat,Boston Celtics,0.429,0.478,0.36,0.766,41.2,25.9,17.6,7.8,3.4,-1.8,105.1,106.8,0.589,0.667,0.48,0.394,0.753,44.8,23.4,15.1,8.9,6.9,1.0,112.7,111.4,0.576,0,01/06/2021
111,Milwaukee Bucks,Detroit Pistons,0.625,0.505,0.437,0.744,46.5,26.4,15.0,8.6,4.4,13.1,120.1,107.2,0.624,0.125,0.428,0.349,0.794,42.7,23.2,13.3,7.4,4.1,-7.4,108.0,114.7,0.538,1,01/06/2021
112,Indiana Pacers,Houston Rockets,0.75,0.49,0.364,0.756,40.1,26.3,13.6,9.7,5.8,6.6,112.4,105.8,0.587,0.333,0.47,0.326,0.776,40.4,21.1,15.0,7.4,6.5,-3.9,109.2,113.3,0.585,1,01/06/2021
113,Atlanta Hawks,Charlotte Hornets,0.5,0.453,0.362,0.813,47.9,24.3,14.9,5.7,3.4,4.2,112.7,108.8,0.574,0.375,0.434,0.351,0.722,43.7,28.0,15.2,9.0,5.0,-3.3,103.9,106.9,0.537,0,01/06/2021
114,Sacramento Kings,Chicago Bulls,0.5,0.451,0.35,0.734,44.7,22.4,13.5,6.3,4.8,-4.7,109.3,113.2,0.548,0.444,0.461,0.36,0.804,41.7,22.8,16.8,6.9,3.7,-5.2,108.4,114.3,0.577,1,01/06/2021
115,New Orleans Pelicans,Oklahoma City Thunder,0.5,0.452,0.31,0.709,49.7,22.5,16.3,8.8,3.9,1.6,106.1,104.9,0.543,0.429,0.438,0.33,0.695,43.0,22.5,16.5,6.9,5.1,-8.6,100.4,109.3,0.545,0,01/06/2021
116,Los Angeles Lakers,San Antonio Spurs,0.667,0.49,0.386,0.753,48.6,25.2,15.3,6.1,5.8,7.9,113.1,105.2,0.586,0.5,0.454,0.405,0.781,44.1,25.9,11.2,6.6,5.3,-1.8,109.6,111.1,0.551,0,01/07/2021
117,Brooklyn Nets,Philadelphia 76ers,0.556,0.476,0.387,0.793,45.3,24.3,14.9,7.6,6.1,8.3,113.2,104.9,0.594,0.778,0.486,0.383,0.761,45.1,25.1,16.7,8.3,6.7,6.1,109.5,103.6,0.591,1,01/07/2021
118,Portland Trail Blazers,Minnesota Timberwolves,0.5,0.446,0.382,0.781,42.6,21.5,11.7,8.0,3.9,-1.0,113.2,113.9,0.57,0.25,0.44,0.319,0.741,41.6,22.6,14.3,8.7,4.7,-12.7,105.3,118.0,0.534,1,01/07/2021
119,Denver Nuggets,Dallas Mavericks,0.375,0.488,0.367,0.733,41.5,27.0,14.8,7.1,3.9,0.0,114.7,114.8,0.59,0.5,0.451,0.332,0.765,42.7,22.1,13.2,8.7,3.5,3.1,108.9,106.4,0.569,0,01/07/2021
120,Memphis Grizzlies,Cleveland Cavaliers,0.25,0.439,0.33,0.771,45.9,24.7,15.1,8.8,4.9,-5.0,102.9,108.4,0.527,0.556,0.45,0.355,0.667,43.7,24.9,15.9,10.9,4.7,-1.2,101.8,102.9,0.53,0,01/07/2021
121,Golden State Warriors,LA Clippers,0.556,0.446,0.361,0.802,41.0,23.1,13.7,7.5,5.4,-3.2,108.6,111.8,0.565,0.6,0.47,0.412,0.846,42.9,25.0,15.3,7.1,5.1,0.8,113.1,112.1,0.592,1,01/08/2021
122,Los Angeles Lakers,Chicago Bulls,0.7,0.491,0.389,0.766,48.0,24.9,15.3,5.8,6.0,7.3,113.7,106.4,0.59,0.4,0.465,0.361,0.811,41.7,23.2,16.4,7.2,3.6,-4.9,109.2,114.8,0.578,1,01/08/2021
123,New York Knicks,Oklahoma City Thunder,0.556,0.45,0.368,0.738,48.1,23.2,16.0,7.4,5.2,-1.5,104.5,105.5,0.54,0.5,0.438,0.329,0.691,45.5,21.8,15.8,6.3,5.3,-6.1,100.9,107.5,0.542,0,01/08/2021
124,Boston Celtics,Washington Wizards,0.7,0.48,0.392,0.75,44.9,23.1,15.6,9.0,6.6,1.8,112.3,110.3,0.577,0.222,0.477,0.384,0.751,39.5,25.6,14.1,7.1,3.4,-2.7,111.8,114.6,0.58,1,01/08/2021
125,Houston Rockets,Orlando Magic,0.429,0.484,0.351,0.773,41.7,23.0,14.1,7.2,6.8,2.5,112.8,110.6,0.6,0.667,0.438,0.337,0.824,47.1,20.9,13.2,7.5,3.0,-1.1,106.8,107.8,0.533,1,01/08/2021
126,Detroit Pistons,Phoenix Suns,0.222,0.426,0.346,0.804,42.7,23.0,13.6,7.9,4.1,-6.0,107.3,112.7,0.538,0.667,0.469,0.381,0.807,43.3,26.0,14.7,5.9,4.7,6.1,110.8,104.9,0.587,1,01/08/2021
127,Milwaukee Bucks,Utah Jazz,0.556,0.498,0.422,0.751,46.2,25.4,14.6,8.2,4.5,10.2,119.5,109.4,0.615,0.556,0.456,0.38,0.699,48.9,22.6,15.0,5.4,5.5,-0.1,110.8,110.7,0.564,0,01/08/2021
128,Sacramento Kings,Toronto Raptors,0.444,0.463,0.361,0.716,42.7,23.9,13.3,6.6,5.2,-6.5,110.7,116.5,0.559,0.25,0.443,0.362,0.79,42.2,23.2,14.2,8.6,5.5,-1.5,109.8,111.0,0.567,0,01/08/2021
129,Memphis Grizzlies,Brooklyn Nets,0.333,0.441,0.338,0.779,45.8,25.1,14.9,9.4,5.0,-3.9,103.8,108.1,0.53,0.5,0.475,0.392,0.806,44.8,24.3,15.4,7.4,5.9,7.0,112.5,105.5,0.596,1,01/08/2021
130,New Orleans Pelicans,Charlotte Hornets,0.444,0.456,0.322,0.711,48.3,23.3,16.6,8.5,3.9,0.6,106.9,106.7,0.551,0.444,0.438,0.355,0.731,44.0,28.6,15.3,9.2,4.9,-2.1,105.8,107.6,0.544,0,01/08/2021
131,Philadelphia 76ers,Denver Nuggets,0.7,0.478,0.375,0.754,45.5,24.9,16.8,8.3,6.5,4.3,109.1,104.9,0.579,0.444,0.489,0.367,0.742,42.0,27.1,15.1,7.5,4.3,1.3,115.0,113.8,0.59,0,01/09/2021
132,Milwaukee Bucks,Cleveland Cavaliers,0.6,0.493,0.414,0.754,46.3,25.5,14.8,8.5,4.5,10.3,118.2,108.2,0.609,0.5,0.446,0.347,0.668,44.3,24.2,16.2,10.4,4.6,-2.1,101.2,103.1,0.525,1,01/09/2021
133,Indiana Pacers,Phoenix Suns,0.667,0.489,0.369,0.75,41.5,26.0,13.2,8.9,5.6,5.0,113.1,108.0,0.585,0.7,0.471,0.382,0.825,43.0,26.8,13.5,5.9,4.5,6.3,112.4,106.3,0.59,0,01/09/2021
134,Dallas Mavericks,Orlando Magic,0.556,0.456,0.351,0.766,42.9,22.5,13.7,8.3,4.0,4.3,109.5,105.5,0.576,0.6,0.437,0.322,0.814,46.8,20.6,12.9,7.8,2.9,-2.4,106.1,108.4,0.529,1,01/09/2021
135,Sacramento Kings,Portland Trail Blazers,0.4,0.458,0.352,0.716,42.8,23.4,13.4,6.3,5.1,-8.3,108.9,116.6,0.555,0.556,0.445,0.386,0.791,43.0,21.8,11.2,8.1,4.0,1.9,113.6,111.6,0.57,0,01/09/2021
136,Minnesota Timberwolves,San Antonio Spurs,0.222,0.447,0.337,0.733,42.6,23.2,14.5,7.8,4.9,-11.6,106.3,117.5,0.54,0.556,0.452,0.405,0.789,44.0,25.2,10.5,6.7,5.0,-1.3,110.1,111.4,0.55,0,01/09/2021
137,Charlotte Hornets,Atlanta Hawks,0.5,0.445,0.364,0.733,43.8,28.6,15.3,9.4,5.1,-1.1,106.8,107.8,0.553,0.444,0.445,0.355,0.814,48.0,24.5,14.9,6.2,3.5,2.8,112.4,109.6,0.568,1,01/09/2021
138,Washington Wizards,Miami Heat,0.2,0.473,0.383,0.751,39.1,25.3,13.2,7.2,3.3,-2.8,111.9,114.7,0.578,0.5,0.48,0.362,0.766,43.1,26.3,17.2,7.1,3.6,-1.1,106.5,107.6,0.592,0,01/09/2021
139,Golden State Warriors,Toronto Raptors,0.6,0.442,0.351,0.809,41.9,23.7,13.8,7.0,5.8,-2.8,108.4,111.2,0.561,0.222,0.439,0.36,0.773,42.8,22.8,14.0,8.5,6.0,-1.4,109.3,110.5,0.559,1,01/10/2021
140,New York Knicks,Denver Nuggets,0.5,0.449,0.361,0.741,47.2,23.0,16.1,7.1,4.8,-3.9,103.8,107.4,0.539,0.5,0.494,0.373,0.743,42.5,27.0,14.9,8.0,4.3,3.7,115.9,112.2,0.595,0,01/10/2021
141,Brooklyn Nets,Oklahoma City Thunder,0.455,0.478,0.384,0.809,44.5,24.1,15.5,7.0,5.5,5.3,112.4,107.2,0.597,0.556,0.451,0.335,0.715,44.1,21.9,15.2,6.9,5.2,-3.9,103.5,107.9,0.556,0,01/10/2021
142,LA Clippers,Chicago Bulls,0.636,0.472,0.424,0.841,42.0,25.2,14.8,7.6,5.1,1.0,114.4,113.3,0.595,0.364,0.477,0.377,0.816,41.3,23.7,17.0,7.1,3.5,-4.8,110.6,115.9,0.592,1,01/10/2021
143,Houston Rockets,Los Angeles Lakers,0.375,0.474,0.343,0.764,41.6,22.7,14.9,7.1,6.9,0.0,110.8,110.9,0.588,0.727,0.493,0.385,0.764,47.8,25.0,15.3,6.4,6.1,8.2,113.6,105.5,0.59,0,01/10/2021
144,Detroit Pistons,Utah Jazz,0.2,0.417,0.334,0.809,42.7,23.0,13.2,8.2,4.4,-6.4,106.1,111.8,0.529,0.6,0.453,0.375,0.697,50.7,22.2,15.2,5.2,5.5,0.9,110.1,109.3,0.56,0,01/10/2021
145,Minnesota Timberwolves,San Antonio Spurs,0.3,0.445,0.337,0.743,43.5,22.8,14.5,7.7,4.8,-9.7,105.5,114.8,0.539,0.5,0.445,0.392,0.773,44.2,24.8,10.5,6.4,5.0,-1.9,108.1,110.1,0.54,1,01/10/2021
146,Orlando Magic,Milwaukee Bucks,0.545,0.436,0.325,0.811,46.6,20.9,13.5,7.6,3.0,-4.2,105.5,109.7,0.528,0.636,0.494,0.411,0.758,46.1,25.5,14.9,9.1,4.7,11.3,118.6,107.4,0.609,0,01/11/2021
147,Cleveland Cavaliers,Memphis Grizzlies,0.455,0.447,0.353,0.653,44.1,23.9,16.7,10.5,4.8,-2.8,100.6,103.3,0.524,0.4,0.447,0.332,0.777,45.4,25.8,15.0,9.5,5.1,-2.6,103.9,106.8,0.534,0,01/11/2021
148,Portland Trail Blazers,Toronto Raptors,0.6,0.446,0.381,0.8,43.1,21.6,11.5,8.3,4.2,1.8,113.9,111.7,0.572,0.2,0.44,0.364,0.786,42.9,23.3,14.1,8.3,5.9,-1.4,109.7,111.1,0.562,1,01/11/2021
149,Atlanta Hawks,Philadelphia 76ers,0.5,0.437,0.359,0.81,49.0,24.0,14.2,6.3,3.4,4.3,112.2,108.2,0.561,0.636,0.471,0.36,0.763,45.9,24.5,16.1,7.8,7.0,2.4,107.8,105.5,0.57,1,01/11/2021
150,Sacramento Kings,Indiana Pacers,0.455,0.467,0.363,0.721,42.7,23.8,13.8,6.2,5.5,-7.1,110.0,116.6,0.565,0.6,0.488,0.365,0.757,40.9,25.9,13.2,9.3,5.3,4.0,113.5,109.3,0.584,1,01/11/2021
151,Charlotte Hornets,New York Knicks,0.545,0.449,0.367,0.745,43.6,28.8,14.9,9.3,5.4,0.9,107.9,107.0,0.559,0.455,0.443,0.347,0.734,47.8,22.9,16.3,7.0,5.0,-5.5,103.3,108.4,0.532,1,01/11/2021
152,Washington Wizards,Phoenix Suns,0.273,0.478,0.389,0.737,40.4,25.7,12.8,6.9,3.3,-0.8,113.6,114.4,0.581,0.636,0.469,0.367,0.826,43.1,26.3,12.8,5.6,4.6,3.8,112.3,108.7,0.585,1,01/11/2021
153,Philadelphia 76ers,Miami Heat,0.667,0.473,0.358,0.759,45.8,24.8,16.1,7.8,6.8,2.4,108.8,106.3,0.573,0.444,0.478,0.358,0.769,42.6,25.9,17.0,6.9,3.5,-1.3,107.5,108.9,0.591,1,01/12/2021
154,Golden State Warriors,Indiana Pacers,0.545,0.436,0.351,0.795,42.2,23.8,14.0,7.0,6.0,-3.3,107.0,110.4,0.554,0.636,0.484,0.361,0.749,41.7,25.9,13.3,9.3,5.6,4.5,112.6,107.8,0.579,0,01/12/2021
155,Brooklyn Nets,Denver Nuggets,0.5,0.488,0.393,0.801,44.3,24.7,15.8,6.9,5.6,5.3,113.4,108.2,0.605,0.455,0.494,0.384,0.735,41.7,27.2,14.8,8.4,4.4,2.8,116.3,113.3,0.596,1,01/12/2021
156,Houston Rockets,Los Angeles Lakers,0.333,0.464,0.338,0.763,41.5,22.7,14.8,7.8,6.6,-1.9,109.2,111.1,0.575,0.75,0.493,0.389,0.758,48.3,25.0,15.8,6.7,6.6,8.9,113.5,104.7,0.592,0,01/12/2021
157,Cleveland Cavaliers,Utah Jazz,0.417,0.442,0.344,0.652,43.9,23.9,16.6,10.3,4.8,-5.1,99.8,104.7,0.518,0.636,0.457,0.391,0.7,50.5,22.6,15.5,5.5,5.8,3.6,111.0,107.6,0.568,0,01/12/2021
158,Oklahoma City Thunder,San Antonio Spurs,0.5,0.449,0.331,0.726,44.8,21.5,15.0,6.3,5.1,-4.5,103.3,108.2,0.554,0.545,0.444,0.381,0.787,44.3,24.9,9.9,6.6,5.0,-0.9,108.3,109.3,0.539,0,01/12/2021
159,New York Knicks,Brooklyn Nets,0.417,0.446,0.351,0.739,47.8,23.0,15.8,6.8,4.8,-5.7,104.5,109.7,0.535,0.538,0.487,0.393,0.796,44.6,25.2,15.2,6.7,5.6,5.5,114.1,108.9,0.604,0,01/13/2021
160,LA Clippers,New Orleans Pelicans,0.667,0.472,0.429,0.842,41.8,25.4,14.5,7.4,5.2,1.4,114.8,113.3,0.599,0.4,0.458,0.325,0.714,48.6,22.9,16.2,8.1,3.9,0.0,107.5,107.9,0.551,1,01/13/2021
161,Detroit Pistons,Milwaukee Bucks,0.182,0.415,0.34,0.798,43.3,23.3,13.5,8.2,4.3,-6.7,106.1,111.9,0.526,0.667,0.493,0.413,0.751,46.3,26.0,14.8,9.2,5.0,11.1,118.1,107.3,0.608,0,01/13/2021
162,Sacramento Kings,Portland Trail Blazers,0.417,0.471,0.377,0.722,42.8,24.8,13.8,6.1,5.2,-7.0,111.5,118.2,0.573,0.636,0.45,0.391,0.798,42.8,22.2,11.2,8.3,4.5,2.2,115.8,113.2,0.579,0,01/13/2021
163,Minnesota Timberwolves,Memphis Grizzlies,0.273,0.444,0.328,0.752,43.9,23.1,14.3,7.2,4.9,-9.8,105.5,115.0,0.538,0.455,0.45,0.331,0.777,45.5,26.5,14.3,9.6,5.1,-1.3,105.1,106.6,0.533,0,01/13/2021
164,Charlotte Hornets,Dallas Mavericks,0.5,0.442,0.358,0.733,44.5,28.6,14.9,9.2,5.6,-0.1,106.9,107.0,0.548,0.6,0.451,0.348,0.753,44.2,22.5,13.4,8.3,4.8,5.0,109.3,104.6,0.569,0,01/13/2021
165,Oklahoma City Thunder,Los Angeles Lakers,0.455,0.447,0.33,0.731,44.6,21.7,14.7,6.1,5.2,-6.7,103.0,110.2,0.551,0.769,0.493,0.396,0.759,48.5,25.1,15.3,6.6,6.6,10.5,114.8,104.4,0.593,0,01/13/2021
166,Philadelphia 76ers,Miami Heat,0.692,0.477,0.366,0.765,44.8,24.8,16.2,8.3,6.5,3.5,109.5,106.0,0.581,0.4,0.479,0.358,0.752,42.2,25.9,17.1,6.6,3.3,-2.8,106.9,109.8,0.59,1,01/14/2021
167,San Antonio Spurs,Houston Rockets,0.5,0.445,0.373,0.784,44.1,25.0,9.9,6.8,4.9,-1.1,108.1,109.4,0.538,0.4,0.466,0.343,0.752,42.3,22.9,15.1,7.7,6.6,-1.3,109.2,110.6,0.576,0,01/14/2021
168,Portland Trail Blazers,Indiana Pacers,0.583,0.443,0.383,0.805,42.9,21.7,11.8,8.3,4.6,0.1,113.7,113.5,0.571,0.667,0.484,0.357,0.751,42.6,26.3,13.4,9.5,5.6,6.1,112.9,106.4,0.577,0,01/14/2021
169,Denver Nuggets,Golden State Warriors,0.5,0.491,0.377,0.739,42.2,27.2,14.7,8.5,4.4,3.4,115.6,112.1,0.593,0.5,0.439,0.352,0.788,42.1,24.1,14.3,7.2,5.8,-3.8,106.4,110.2,0.555,1,01/14/2021
170,Toronto Raptors,Charlotte Hornets,0.273,0.441,0.368,0.789,42.8,24.2,14.5,8.7,5.9,-1.0,110.1,111.0,0.565,0.462,0.445,0.363,0.733,44.5,28.9,15.3,9.4,5.5,-0.3,107.1,107.5,0.55,1,01/14/2021
171,Los Angeles Lakers,New Orleans Pelicans,0.786,0.488,0.396,0.757,48.3,25.6,14.9,7.0,6.5,11.0,114.9,104.0,0.589,0.364,0.46,0.324,0.707,48.7,22.9,16.6,7.7,4.0,-1.6,106.8,108.6,0.55,1,01/15/2021
172,Boston Celtics,Orlando Magic,0.727,0.483,0.394,0.762,45.0,23.3,15.2,8.9,6.3,4.1,113.6,109.2,0.583,0.5,0.433,0.319,0.796,46.6,20.3,13.4,7.4,2.8,-6.1,104.9,111.0,0.523,1,01/15/2021
173,Cleveland Cavaliers,New York Knicks,0.462,0.443,0.343,0.663,44.4,24.2,16.6,10.2,4.9,-4.5,100.8,105.0,0.521,0.385,0.449,0.351,0.747,47.2,22.8,15.6,7.0,5.3,-5.5,104.8,109.9,0.538,1,01/15/2021
174,Milwaukee Bucks,Dallas Mavericks,0.692,0.489,0.411,0.726,47.2,25.7,14.5,8.9,4.9,10.6,117.8,107.4,0.601,0.545,0.453,0.35,0.738,44.8,22.4,13.0,8.0,4.9,4.3,109.3,105.5,0.565,1,01/15/2021
175,Utah Jazz,Atlanta Hawks,0.667,0.458,0.396,0.701,50.7,22.9,15.7,5.6,5.8,5.3,111.2,106.0,0.57,0.455,0.435,0.347,0.806,48.1,23.7,14.2,6.3,3.2,1.8,110.1,108.7,0.553,1,01/15/2021
176,Sacramento Kings,LA Clippers,0.385,0.471,0.372,0.721,42.0,24.7,13.8,5.9,5.0,-9.4,110.8,120.0,0.571,0.692,0.481,0.436,0.839,42.3,25.8,14.2,7.6,5.1,4.3,117.0,112.5,0.608,0,01/15/2021
177,Oklahoma City Thunder,Chicago Bulls,0.5,0.448,0.33,0.725,44.0,21.7,14.4,6.5,4.9,-5.9,103.6,110.0,0.551,0.333,0.476,0.385,0.807,41.9,23.7,17.3,6.8,3.8,-4.5,110.3,115.3,0.593,1,01/15/2021
178,San Antonio Spurs,Houston Rockets,0.538,0.441,0.363,0.784,45.0,24.5,10.1,7.1,5.0,-0.2,107.5,107.9,0.533,0.364,0.458,0.345,0.739,43.0,22.6,15.8,7.5,6.8,-2.2,107.5,109.7,0.567,1,01/16/2021
179,Brooklyn Nets,Orlando Magic,0.571,0.491,0.398,0.802,44.3,25.0,15.4,6.8,5.5,5.6,114.4,109.1,0.609,0.462,0.436,0.318,0.797,45.8,20.9,13.3,7.8,2.9,-6.1,105.4,111.6,0.526,1,01/16/2021
180,Miami Heat,Detroit Pistons,0.364,0.479,0.362,0.766,41.4,25.9,17.7,6.1,3.4,-4.3,106.7,111.0,0.594,0.25,0.423,0.345,0.79,43.0,24.2,13.5,8.3,4.6,-4.5,107.5,111.3,0.533,0,01/16/2021
181,Portland Trail Blazers,Atlanta Hawks,0.615,0.439,0.38,0.808,43.7,21.4,11.4,8.1,4.8,0.5,113.3,112.7,0.566,0.417,0.435,0.337,0.81,48.0,23.7,14.1,6.1,3.4,1.1,109.6,108.6,0.551,1,01/16/2021
182,Toronto Raptors,Charlotte Hornets,0.333,0.439,0.374,0.799,42.7,24.5,14.5,8.4,6.1,-0.7,110.3,111.1,0.567,0.429,0.445,0.367,0.736,44.7,28.7,15.3,9.1,5.5,-0.5,107.5,107.9,0.552,1,01/16/2021
183,Memphis Grizzlies,Philadelphia 76ers,0.5,0.448,0.327,0.767,45.2,26.4,14.0,10.0,4.9,-1.1,104.9,106.2,0.53,0.643,0.475,0.362,0.761,45.3,24.7,16.6,8.1,6.8,3.1,108.9,105.7,0.577,1,01/16/2021
184,Boston Celtics,New York Knicks,0.667,0.468,0.366,0.746,45.0,22.6,15.5,9.0,6.0,1.2,110.7,109.0,0.567,0.429,0.451,0.354,0.752,47.7,22.8,15.8,7.3,5.4,-2.9,104.9,107.6,0.541,0,01/17/2021
185,LA Clippers,Indiana Pacers,0.714,0.487,0.44,0.829,42.9,25.8,14.5,7.3,4.9,6.4,117.5,110.9,0.613,0.615,0.479,0.351,0.747,41.7,26.3,13.6,9.7,5.3,3.1,111.3,107.8,0.571,1,01/17/2021
186,Dallas Mavericks,Chicago Bulls,0.5,0.452,0.343,0.728,44.8,22.0,13.3,7.8,4.6,2.6,108.1,105.9,0.559,0.385,0.479,0.38,0.799,42.1,24.2,17.0,7.3,3.9,-3.0,110.3,113.9,0.593,0,01/17/2021
187,Denver Nuggets,Utah Jazz,0.462,0.483,0.377,0.739,43.2,27.2,14.4,8.4,4.5,2.8,115.4,112.5,0.585,0.692,0.462,0.397,0.687,49.8,23.2,15.6,5.7,5.8,5.2,111.7,106.5,0.573,0,01/17/2021
188,Sacramento Kings,New Orleans Pelicans,0.357,0.474,0.369,0.729,41.4,24.6,13.6,6.0,5.1,-9.1,111.7,120.5,0.574,0.417,0.466,0.334,0.717,48.6,23.0,16.4,7.5,3.8,-1.0,108.5,109.8,0.557,0,01/17/2021
189,Los Angeles Lakers,Golden State Warriors,0.733,0.488,0.391,0.754,48.3,25.4,15.1,6.9,6.4,10.1,114.6,104.6,0.588,0.538,0.444,0.35,0.785,41.3,24.6,14.2,7.2,5.6,-3.4,106.8,110.2,0.558,0,01/18/2021
190,Chicago Bulls,Houston Rockets,0.429,0.478,0.385,0.805,42.2,24.0,17.0,7.5,3.8,-2.4,110.7,113.8,0.595,0.333,0.463,0.352,0.734,42.2,22.7,15.8,7.5,6.3,-2.5,108.0,110.2,0.572,1,01/18/2021
191,New York Knicks,Orlando Magic,0.467,0.445,0.343,0.747,48.2,22.3,15.3,7.3,5.3,-2.2,104.2,106.2,0.534,0.429,0.429,0.317,0.801,46.3,20.7,13.2,7.5,3.3,-6.2,104.1,110.5,0.521,1,01/18/2021
192,Brooklyn Nets,Milwaukee Bucks,0.6,0.494,0.403,0.806,44.4,25.0,15.4,6.5,5.4,5.3,114.7,109.6,0.613,0.643,0.485,0.403,0.734,46.6,25.3,13.9,8.9,4.7,9.6,117.7,108.2,0.596,1,01/18/2021
193,Miami Heat,Detroit Pistons,0.417,0.486,0.364,0.768,41.0,25.8,17.8,6.3,3.7,-3.5,107.5,111.1,0.6,0.231,0.425,0.345,0.787,42.3,24.3,13.9,8.3,4.5,-4.6,107.8,111.6,0.536,1,01/18/2021
194,Portland Trail Blazers,San Antonio Spurs,0.571,0.438,0.374,0.81,43.1,21.3,11.6,8.2,4.9,-1.0,112.8,113.7,0.563,0.571,0.447,0.37,0.79,45.3,25.1,10.3,7.0,5.1,1.3,108.9,107.8,0.54,0,01/18/2021
